_id,meditation_start,meditation_end,meditation_duration,mindfulness_rating,concentration_rating,comment
947,2021-03-29 18:50:24.071000+00:00,2021-03-29 19:50:55.371000+00:00,3628.0,1.5,2.0,
948,2021-03-30 16:13:17.265000+00:00,2021-03-30 17:13:38.002000+00:00,3618.0,2.0,2.0,
949,2021-03-31 02:59:32.727000+00:00,2021-03-31 03:29:47.173000+00:00,1812.0,1.0,1.0,
950,2021-03-31 19:53:47.851000+00:00,2021-03-31 20:33:50.762000+00:00,2401.0,1.0,1.0,
951,2021-04-01 20:10:54.292000+00:00,2021-04-01 20:21:08.527000+00:00,612.0,1.0,1.0,
952,2021-04-02 13:05:50.153000+00:00,2021-04-02 13:07:50.153000+00:00,120.0,1.0,1.0,
953,2021-04-02 21:36:46.044000+00:00,2021-04-02 21:47:03.539000+00:00,616.0,1.5,1.5,
954,2021-04-03 15:57:41.264000+00:00,2021-04-03 16:28:04.213000+00:00,1821.0,1.0,1.5,
955,2021-04-04 12:36:36.066000+00:00,2021-04-04 12:59:36.672000+00:00,1378.0,2.0,2.0,
956,2021-04-05 18:41:19.349000+00:00,2021-04-05 19:41:42.799000+00:00,3620.0,1.5,2.0,
957,2021-04-06 21:27:29.776000+00:00,2021-04-06 21:37:38.881000+00:00,607.0,0.5,0.5,
958,2021-04-07 09:45:27.073000+00:00,2021-04-07 09:56:47.427000+00:00,679.0,1.0,1.0,
959,2021-04-08 20:37:00.930000+00:00,2021-04-08 20:47:13.510000+00:00,611.0,0.0,0.0,
960,2021-04-09 20:19:45.898000+00:00,2021-04-09 20:50:00.444000+00:00,1812.0,0.5,0.0,
961,2021-04-10 19:39:59.739000+00:00,2021-04-10 20:10:15.462000+00:00,1813.0,0.5,0.5,
962,2021-04-11 21:35:34.479000+00:00,2021-04-11 21:45:45.358000+00:00,609.0,0.5,0.5,
963,2021-04-12 21:15:26.474000+00:00,2021-04-12 21:45:49.186000+00:00,1820.0,1.0,1.0,
964,2021-04-13 20:31:59.605000+00:00,2021-04-13 20:42:54.808000+00:00,653.0,0.5,0.5,
965,2021-04-14 21:06:28.814000+00:00,2021-04-14 21:16:45.798000+00:00,615.0,1.0,0.5,
966,2021-04-15 06:45:09.079000+00:00,2021-04-15 07:15:23.076000+00:00,1812.0,1.0,1.0,
967,2021-04-15 15:56:32.845000+00:00,2021-04-15 16:56:48.072000+00:00,3612.0,1.0,1.0,
968,2021-04-16 06:55:43.931000+00:00,2021-04-16 07:13:04.842000+00:00,982.0,1.0,1.0,
969,2021-04-16 19:34:04.415000+00:00,2021-04-16 20:34:29.395000+00:00,3622.0,1.0,1.0,
970,2021-04-17 11:23:10.128000+00:00,2021-04-17 11:53:23.105000+00:00,1811.0,1.0,1.0,
971,2021-04-17 13:06:14.935000+00:00,2021-04-17 13:20:23.633000+00:00,827.0,1.5,1.0,
972,2021-04-17 21:08:44.164000+00:00,2021-04-17 21:42:32.585000+00:00,2026.0,1.0,0.5,
973,2021-04-18 12:40:27.247000+00:00,2021-04-18 13:10:40.828000+00:00,1811.0,2.0,1.0,
974,2021-04-19 21:16:38.347000+00:00,2021-04-19 21:47:02.720000+00:00,1822.0,1.0,0.5,
975,2021-04-20 15:19:03.827000+00:00,2021-04-20 15:49:18.192000+00:00,1812.0,1.0,1.0,
976,2021-04-21 08:58:20.267000+00:00,2021-04-21 09:28:56.307000+00:00,1834.0,0.5,0.5,
977,2021-04-21 18:07:44.408000+00:00,2021-04-21 19:08:18.973000+00:00,3631.0,1.5,1.5,
978,2021-04-22 07:17:50.500000+00:00,2021-04-22 07:48:04.407000+00:00,1812.0,0.5,0.5,
979,2021-04-22 17:05:51.014000+00:00,2021-04-22 17:21:08.177000+00:00,915.0,1.5,0.5,
980,2021-04-23 20:51:47.309000+00:00,2021-04-23 21:22:23.650000+00:00,1834.0,0.5,0.5,
981,2021-04-24 09:24:25.084000+00:00,2021-04-24 09:54:45.502000+00:00,1818.0,1.0,1.0,
982,2021-04-24 18:07:49.670000+00:00,2021-04-24 19:08:11.717000+00:00,3619.0,1.0,1.5,
983,2021-04-25 12:51:22.992000+00:00,2021-04-25 13:21:48.408000+00:00,1823.0,1.5,1.5,
984,2021-04-25 20:17:59.462000+00:00,2021-04-25 21:18:22.958000+00:00,3620.0,1.0,1.0,
985,2021-04-26 06:46:59.892000+00:00,2021-04-26 07:17:20.199000+00:00,1818.0,1.0,1.0,
986,2021-04-26 16:40:04.899000+00:00,2021-04-26 17:40:20.329000+00:00,3612.0,1.5,1.5,
987,2021-04-27 09:53:08.713000+00:00,2021-04-27 10:23:25.065000+00:00,1814.0,1.5,1.0,
988,2021-04-27 17:35:04.890000+00:00,2021-04-27 18:35:04.890000+00:00,3600.0,1.0,1.0,
989,2021-04-28 16:09:39.726000+00:00,2021-04-28 17:09:56.531000+00:00,3614.0,1.5,1.5,
990,2021-04-28 20:20:41.175000+00:00,2021-04-28 20:50:41.175000+00:00,1800.0,0.5,1.0,
991,2021-04-29 06:01:41.655000+00:00,2021-04-29 06:32:00.433000+00:00,1816.0,1.5,1.5,
992,2021-04-29 21:09:04.555000+00:00,2021-04-29 22:09:27.710000+00:00,3620.0,1.0,0.5,
993,2021-04-30 08:48:36.813000+00:00,2021-04-30 09:18:36.813000+00:00,1800.0,1.5,1.0,
994,2021-05-01 13:35:02.919000+00:00,2021-05-01 14:05:15.695000+00:00,1811.0,0.5,0.5,
995,2021-05-02 21:30:00.588000+00:00,2021-05-02 21:41:56.397000+00:00,714.0,0.5,0.5,
996,2021-05-03 20:34:53.980000+00:00,2021-05-03 21:05:13.951000+00:00,1818.0,1.0,1.0,
997,2021-05-04 17:28:53.416000+00:00,2021-05-04 18:39:42.404000+00:00,3622.0,1.0,1.0,
998,2021-05-05 21:12:28.032000+00:00,2021-05-05 21:22:44.732000+00:00,615.0,1.0,1.0,
999,2021-05-06 07:35:53.411000+00:00,2021-05-06 08:09:39.187000+00:00,1817.0,0.5,0.5,
1001,2021-05-07 20:39:24.372000+00:00,2021-05-07 21:09:52.455000+00:00,1826.0,1.5,1.0,
1002,2021-05-08 19:51:40.772000+00:00,2021-05-08 20:01:57.052000+00:00,614.0,1.0,0.5,
1003,2021-05-09 19:04:06.934000+00:00,2021-05-09 20:49:44.825000+00:00,883.0,0.5,1.0,
1004,2021-05-10 21:07:57.746000+00:00,2021-05-10 21:18:09.299000+00:00,610.0,0.5,0.5,
1005,2021-05-11 07:32:30.508000+00:00,2021-05-11 08:02:51.545000+00:00,1819.0,1.0,1.0,
1006,2021-05-11 15:58:31.139000+00:00,2021-05-11 16:58:48.524000+00:00,3614.0,1.0,1.0,
1007,2021-05-12 08:05:16.489000+00:00,2021-05-12 08:35:34.167000+00:00,1815.0,1.5,1.5,
1008,2021-05-13 16:18:05.887000+00:00,2021-05-13 16:58:29.514000+00:00,2421.0,1.5,1.5,
1009,2021-05-14 15:40:03.865000+00:00,2021-05-14 16:20:38.595000+00:00,2432.0,1.5,1.5,
1010,2021-05-15 13:50:38.843000+00:00,2021-05-15 14:20:58.628000+00:00,1817.0,1.0,1.0,
1011,2021-05-16 20:47:04.940000+00:00,2021-05-16 21:17:08.302000+00:00,1801.0,0.5,0.5,
1012,2021-05-17 21:17:55.293000+00:00,2021-05-17 22:03:14.966000+00:00,651.0,1.0,0.5,
1013,2021-05-18 20:25:07.950000+00:00,2021-05-18 20:35:20.265000+00:00,610.0,0.5,0.5,
1014,2021-05-19 21:06:05.102000+00:00,2021-05-19 21:16:20.660000+00:00,614.0,0.5,0.5,
1015,2021-05-20 17:58:53.913000+00:00,2021-05-20 18:29:07.596000+00:00,1811.0,1.0,0.5,
1016,2021-05-21 20:55:43.444000+00:00,2021-05-21 21:06:00.837000+00:00,616.0,0.5,0.5,
1017,2021-05-22 07:07:09.501000+00:00,2021-05-22 08:09:44.777000+00:00,3618.0,1.0,0.5,
1018,2021-05-22 17:40:48.941000+00:00,2021-05-22 18:41:13.801000+00:00,3622.0,1.0,1.0,
1019,2021-05-23 06:51:58.928000+00:00,2021-05-23 07:52:26.813000+00:00,3625.0,2.0,2.0,
1020,2021-05-24 17:51:00.916000+00:00,2021-05-24 18:51:31.464000+00:00,3627.0,1.0,1.0,
1021,2021-05-25 07:12:29.034000+00:00,2021-05-25 07:46:52.116000+00:00,1802.0,1.5,1.5,
1022,2021-05-25 15:29:57.948000+00:00,2021-05-25 16:00:19.473000+00:00,1819.0,1.0,1.0,
1023,2021-05-25 17:48:41.083000+00:00,2021-05-25 18:48:41.083000+00:00,3600.0,2.0,2.0,
1024,2021-05-26 05:43:57.639000+00:00,2021-05-26 06:44:42.643000+00:00,3644.0,1.0,1.5,
1025,2021-05-26 16:58:31.527000+00:00,2021-05-26 17:58:55.070000+00:00,3620.0,1.5,1.5,
1026,2021-05-27 06:33:56.475000+00:00,2021-05-27 07:34:13.595000+00:00,3614.0,1.0,1.0,
1027,2021-05-27 17:47:05.426000+00:00,2021-05-27 18:47:28.370000+00:00,3620.0,1.0,1.0,
1028,2021-05-28 06:05:35.385000+00:00,2021-05-28 07:05:59.345000+00:00,3621.0,1.5,1.5,
1029,2021-05-28 18:21:23.300000+00:00,2021-05-28 19:21:38.762000+00:00,3612.0,1.5,1.5,
1030,2021-05-29 07:44:30.607000+00:00,2021-05-29 08:44:45.076000+00:00,3611.0,1.5,1.5,
1031,2021-05-29 18:28:49.523000+00:00,2021-05-29 19:29:14.633000+00:00,3622.0,2.0,1.5,
1032,2021-05-30 07:15:39.274000+00:00,2021-05-30 08:15:58.287000+00:00,3616.0,1.5,1.5,
1033,2021-05-30 18:29:00.679000+00:00,2021-05-30 19:29:23.289000+00:00,3619.0,1.5,1.5,
1034,2021-05-31 06:47:03.635000+00:00,2021-05-31 07:47:15.720000+00:00,3609.0,1.0,1.0,
1035,2021-05-31 17:39:26.102000+00:00,2021-05-31 18:39:46.871000+00:00,3618.0,1.5,1.5,
1036,2021-06-01 06:44:14.981000+00:00,2021-06-01 07:44:42.917000+00:00,3625.0,1.0,1.0,
1037,2021-06-01 16:33:49.964000+00:00,2021-06-01 17:36:38.100000+00:00,3616.0,1.5,1.5,
1038,2021-06-02 08:03:58.220000+00:00,2021-06-02 09:04:16.496000+00:00,3615.0,1.5,1.5,
1039,2021-06-02 17:50:04.573000+00:00,2021-06-02 18:51:04.573000+00:00,3660.0,2.0,1.5,
1040,2021-06-03 07:04:37.977000+00:00,2021-06-03 08:06:04.462000+00:00,3618.0,1.5,1.5,
1041,2021-06-03 18:36:41.339000+00:00,2021-06-03 19:37:04.017000+00:00,3619.0,1.5,1.0,
1042,2021-06-04 07:42:26.381000+00:00,2021-06-04 08:45:18.915000+00:00,3634.0,1.5,1.0,
1043,2021-06-04 16:37:50.037000+00:00,2021-06-04 16:48:00.386000+00:00,609.0,1.0,1.0,
1044,2021-06-04 19:55:37.094000+00:00,2021-06-04 20:45:45.218000+00:00,3001.0,1.0,1.0,
1045,2021-06-05 06:47:05.161000+00:00,2021-06-05 07:47:26.444000+00:00,3618.0,1.5,2.0,
1046,2021-06-05 18:12:13.042000+00:00,2021-06-05 19:12:34.855000+00:00,3619.0,1.5,2.0,
1047,2021-06-06 07:11:11+00:00,2021-06-06 08:11:27.996000+00:00,3614.0,1.5,1.5,
1048,2021-06-07 17:15:40.884000+00:00,2021-06-07 17:26:02.244000+00:00,619.0,1.0,1.0,
1049,2021-06-08 20:17:48.371000+00:00,2021-06-08 20:28:02.816000+00:00,613.0,1.0,1.0,
1050,2021-06-09 07:40:23.363000+00:00,2021-06-09 08:40:39.052000+00:00,3612.0,1.0,1.0,
1051,2021-06-09 18:35:47.157000+00:00,2021-06-09 19:36:33.019000+00:00,3615.0,1.0,1.0,
1052,2021-06-10 04:22:05.641000+00:00,2021-06-10 05:22:13.999000+00:00,3605.0,1.5,1.5,
1053,2021-06-10 19:29:26.131000+00:00,2021-06-10 20:30:01.834000+00:00,3633.0,1.5,1.5,
1054,2021-06-11 08:14:05.979000+00:00,2021-06-11 09:16:48.694000+00:00,3624.0,1.5,2.0,
1055,2021-06-11 21:15:50.304000+00:00,2021-06-11 22:15:55.721000+00:00,3602.0,1.0,1.0,
1056,2021-06-12 08:46:41.537000+00:00,2021-06-12 09:47:02.909000+00:00,3618.0,1.0,1.0,
1057,2021-06-12 17:24:22.685000+00:00,2021-06-12 18:24:51.848000+00:00,3626.0,1.0,1.0,
1058,2021-06-13 08:03:56.585000+00:00,2021-06-13 09:04:23.656000+00:00,3624.0,1.0,1.0,
1059,2021-06-14 08:53:37.147000+00:00,2021-06-14 09:54:12.102000+00:00,3632.0,1.0,1.5,
1060,2021-06-14 17:52:58.115000+00:00,2021-06-14 18:54:11.655000+00:00,3670.0,1.0,1.0,
1061,2021-06-15 06:37:37.732000+00:00,2021-06-15 07:38:10.330000+00:00,3629.0,1.5,1.0,
1062,2021-06-15 15:49:34.216000+00:00,2021-06-15 15:59:41.386000+00:00,605.0,1.5,1.0,
1063,2021-06-15 18:59:59.644000+00:00,2021-06-15 20:00:25.949000+00:00,3623.0,2.0,1.0,
1064,2021-06-16 07:32:11.298000+00:00,2021-06-16 08:32:44.163000+00:00,3630.0,2.0,2.0,
1065,2021-06-16 18:28:30.733000+00:00,2021-06-16 19:31:41.105000+00:00,3621.0,1.5,1.0,
1066,2021-06-17 05:54:38.735000+00:00,2021-06-17 06:55:11.584000+00:00,3630.0,1.5,1.5,
1067,2021-06-17 17:59:29.777000+00:00,2021-06-17 18:59:42.369000+00:00,3609.0,1.5,1.5,
1068,2021-06-18 09:13:40.063000+00:00,2021-06-18 10:14:15.085000+00:00,3632.0,2.0,1.5,
1069,2021-06-19 09:17:10.449000+00:00,2021-06-19 10:18:33.079000+00:00,3638.0,1.0,1.0,
1070,2021-06-19 18:45:42.079000+00:00,2021-06-19 19:46:39.800000+00:00,3655.0,2.0,2.0,
1071,2021-06-20 09:07:18.782000+00:00,2021-06-20 10:07:44.117000+00:00,3623.0,1.0,1.0,
1072,2021-06-20 19:57:48.645000+00:00,2021-06-20 20:58:40.787000+00:00,3649.0,1.5,2.0,
1073,2021-06-21 10:46:19.825000+00:00,2021-06-21 11:46:40.323000+00:00,3617.0,1.0,1.0,
1074,2021-06-21 19:50:48.855000+00:00,2021-06-21 20:51:10.159000+00:00,3618.0,1.5,1.0,
1075,2021-06-22 03:42:55.068000+00:00,2021-06-22 04:43:12.136000+00:00,3614.0,1.5,1.5,
1076,2021-06-22 18:33:12.770000+00:00,2021-06-22 19:33:49.581000+00:00,3634.0,1.0,1.0,
1077,2021-06-23 08:04:01.876000+00:00,2021-06-23 09:04:18.560000+00:00,3613.0,1.5,1.0,
1078,2021-06-23 19:41:37.887000+00:00,2021-06-23 20:42:06.763000+00:00,3626.0,2.0,2.0,
1079,2021-06-24 07:56:00.013000+00:00,2021-06-24 08:59:09.369000+00:00,3623.0,2.0,2.0,
1080,2021-06-24 16:31:25.160000+00:00,2021-06-24 17:31:53.498000+00:00,3625.0,1.5,1.5,
1081,2021-06-25 07:38:30.417000+00:00,2021-06-25 08:39:05.329000+00:00,3632.0,1.5,1.5,
1082,2021-06-25 18:41:05.239000+00:00,2021-06-25 19:41:32.693000+00:00,3624.0,2.0,2.0,
1083,2021-06-26 07:49:36.356000+00:00,2021-06-26 08:49:44.816000+00:00,3606.0,0.5,1.0,
1084,2021-06-26 20:12:07.731000+00:00,2021-06-26 21:12:27.666000+00:00,3617.0,1.5,1.5,
1085,2021-06-27 08:27:49.982000+00:00,2021-06-27 09:28:12.343000+00:00,3619.0,2.0,2.0,
1086,2021-06-27 17:00:14.124000+00:00,2021-06-27 18:00:45.609000+00:00,3628.0,2.0,2.0,
1087,2021-06-28 07:11:14.796000+00:00,2021-06-28 08:11:14.796000+00:00,3600.0,0.5,0.5,
1088,2021-06-28 21:16:02.574000+00:00,2021-06-28 22:16:26.504000+00:00,3621.0,2.0,2.0,
1089,2021-06-29 08:31:38.355000+00:00,2021-06-29 09:32:05.601000+00:00,3624.0,2.0,2.0,
1090,2021-06-29 19:28:58.502000+00:00,2021-06-29 20:29:25.679000+00:00,3624.0,1.5,1.5,
1091,2021-06-30 08:44:56.040000+00:00,2021-06-30 09:45:28.400000+00:00,3629.0,1.5,1.5,
1092,2021-07-01 19:59:50.045000+00:00,2021-07-01 21:00:28.932000+00:00,3636.0,1.5,1.5,
1093,2021-07-02 07:59:00.974000+00:00,2021-07-02 08:59:30.433000+00:00,3626.0,1.5,1.5,
1094,2021-07-02 15:35:17.274000+00:00,2021-07-02 16:36:04.189000+00:00,3644.0,1.0,1.0,
1095,2021-07-03 10:45:04.108000+00:00,2021-07-03 11:45:47.696000+00:00,3640.0,2.5,2.0,
1096,2021-07-04 14:05:21.933000+00:00,2021-07-04 15:05:43.900000+00:00,3619.0,1.0,1.0,
1097,2021-07-05 16:57:26.583000+00:00,2021-07-05 17:04:24.285000+00:00,416.0,1.0,1.0,
1098,2021-07-06 07:29:30.054000+00:00,2021-07-06 08:30:24.514000+00:00,3651.0,1.5,1.5,
1099,2021-07-06 18:37:38.437000+00:00,2021-07-06 19:39:10.809000+00:00,3689.0,1.0,1.0,
1100,2021-07-07 07:50:06.101000+00:00,2021-07-07 08:50:29.835000+00:00,3621.0,1.5,1.5,
1101,2021-07-07 19:59:10.189000+00:00,2021-07-07 20:59:39.209000+00:00,3626.0,2.0,2.0,
1102,2021-07-08 08:31:44.974000+00:00,2021-07-08 09:32:45.226000+00:00,3657.0,2.0,2.0,
1103,2021-07-08 20:10:00.489000+00:00,2021-07-08 21:10:48.504000+00:00,3645.0,2.0,2.0,
1104,2021-07-09 11:11:32.580000+00:00,2021-07-09 12:17:06.333000+00:00,3631.0,1.5,1.0,
1105,2021-07-10 11:37:03.319000+00:00,2021-07-10 12:27:07.539000+00:00,3002.0,1.0,1.0,
1106,2021-07-10 20:57:24.250000+00:00,2021-07-10 21:07:39.665000+00:00,614.0,1.0,0.5,
1107,2021-07-11 15:03:58.993000+00:00,2021-07-11 16:05:01.083000+00:00,3659.0,1.0,1.0,
1108,2021-07-12 08:27:12.806000+00:00,2021-07-12 08:52:40.570000+00:00,1439.0,1.0,1.0,
1109,2021-07-12 20:23:50.368000+00:00,2021-07-12 21:24:27.844000+00:00,3634.0,1.0,1.0,
1110,2021-07-13 07:05:08.382000+00:00,2021-07-13 07:35:23.502000+00:00,1813.0,1.0,1.0,
1111,2021-07-13 15:39:45.166000+00:00,2021-07-13 16:40:01.217000+00:00,3613.0,1.0,1.0,
1112,2021-07-14 16:00:26.588000+00:00,2021-07-14 17:01:52.484000+00:00,3683.0,1.5,1.0,
1113,2021-07-14 19:57:52.335000+00:00,2021-07-14 20:58:20.975000+00:00,3626.0,1.5,1.5,
1114,2021-07-15 07:25:46.334000+00:00,2021-07-15 08:26:32.302000+00:00,3643.0,1.5,1.5,
1115,2021-07-15 19:05:37.920000+00:00,2021-07-15 20:05:37.920000+00:00,3600.0,2.0,2.0,
1116,2021-07-16 07:59:04.898000+00:00,2021-07-16 08:59:23.546000+00:00,3615.0,1.5,1.5,
1117,2021-07-16 21:55:05.582000+00:00,2021-07-16 22:55:31.278000+00:00,3622.0,1.5,1.5,
1118,2021-07-17 09:27:18.107000+00:00,2021-07-17 10:27:53.626000+00:00,3632.0,1.5,1.5,
1119,2021-07-17 17:02:39.354000+00:00,2021-07-17 18:02:58.154000+00:00,3616.0,1.0,1.0,
1120,2021-07-18 11:18:22.994000+00:00,2021-07-18 12:19:20.381000+00:00,3654.0,1.5,1.5,
1121,2021-07-18 18:49:05.498000+00:00,2021-07-18 19:49:42.140000+00:00,3633.0,1.0,1.0,
1122,2021-07-19 08:05:57.576000+00:00,2021-07-19 08:38:02.115000+00:00,1802.0,1.0,1.0,
1123,2021-07-19 19:58:31.996000+00:00,2021-07-19 20:59:17.910000+00:00,3643.0,1.5,1.5,
1124,2021-07-19 21:10:48.780000+00:00,2021-07-19 21:41:05.606000+00:00,1815.0,2.0,1.5,
1125,2021-07-20 21:40:38.592000+00:00,2021-07-20 22:10:49.332000+00:00,1808.0,0.5,0.5,
1126,2021-07-21 11:11:29.842000+00:00,2021-07-21 12:11:57.550000+00:00,3625.0,1.0,1.0,
1127,2021-07-22 08:11:05.393000+00:00,2021-07-22 09:12:04.719000+00:00,3656.0,1.5,1.5,
1128,2021-07-22 19:25:05.839000+00:00,2021-07-22 20:25:31.283000+00:00,3622.0,2.0,2.0,
1129,2021-07-23 07:26:01.270000+00:00,2021-07-23 08:27:47.569000+00:00,3658.0,2.0,1.5,
1130,2021-07-23 21:46:42.073000+00:00,2021-07-23 22:59:18.175000+00:00,3615.0,1.5,1.5,
1131,2021-07-24 08:14:22.355000+00:00,2021-07-24 09:14:57.932000+00:00,3632.0,1.0,1.0,
1132,2021-07-24 20:05:55.183000+00:00,2021-07-24 21:06:19.708000+00:00,3621.0,1.0,1.0,
1133,2021-07-25 07:32:58.151000+00:00,2021-07-25 08:33:57.522000+00:00,3656.0,1.5,1.0,
1134,2021-07-25 19:22:03.820000+00:00,2021-07-25 20:22:22.932000+00:00,3616.0,1.0,1.0,
1135,2021-07-26 06:43:40.306000+00:00,2021-07-26 07:43:44.468000+00:00,3601.0,1.0,0.5,
1136,2021-07-26 19:46:55.221000+00:00,2021-07-26 20:47:15.600000+00:00,3617.0,1.5,1.5,
1137,2021-07-27 06:55:29.767000+00:00,2021-07-27 07:55:48.557000+00:00,3616.0,1.0,1.0,
1138,2021-07-27 20:41:56.266000+00:00,2021-07-27 21:42:33.608000+00:00,3634.0,1.5,1.5,
1139,2021-07-28 07:14:12.314000+00:00,2021-07-28 08:14:39.352000+00:00,3624.0,1.5,1.5,
1140,2021-07-28 21:24:59.900000+00:00,2021-07-28 22:25:24.445000+00:00,3621.0,2.0,2.0,
1141,2021-07-29 07:30:38.361000+00:00,2021-07-29 08:31:26.560000+00:00,3645.0,1.5,1.5,
1142,2021-07-30 20:37:02.611000+00:00,2021-07-30 21:37:52.674000+00:00,3647.0,2.0,2.0,
1143,2021-07-30 21:42:16.112000+00:00,2021-07-30 22:42:38.524000+00:00,3619.0,1.5,1.5,
1144,2021-07-31 12:34:59.498000+00:00,2021-07-31 13:35:25.826000+00:00,3623.0,1.0,1.0,
1145,2021-07-31 19:33:15.130000+00:00,2021-07-31 20:33:43.785000+00:00,3625.0,1.5,2.0,
1146,2021-08-01 09:14:18.610000+00:00,2021-08-01 10:14:40.635000+00:00,3619.0,1.5,1.0,
1147,2021-08-01 19:52:57.346000+00:00,2021-08-01 20:53:33.776000+00:00,3613.0,2.0,1.5,
1148,2021-08-02 21:55:26.846000+00:00,2021-08-02 22:05:41.919000+00:00,613.0,0.5,0.5,
1149,2021-08-03 07:20:09.875000+00:00,2021-08-03 07:52:14.145000+00:00,1803.0,1.0,1.0,
1150,2021-08-03 19:24:00.380000+00:00,2021-08-03 20:11:07.321000+00:00,2474.0,0.5,0.5,
1151,2021-08-04 19:29:59.768000+00:00,2021-08-04 20:30:41.002000+00:00,3638.0,1.5,1.5,
1152,2021-08-04 20:51:51.983000+00:00,2021-08-04 21:21:54.746000+00:00,1800.0,0.5,0.5,
1153,2021-08-05 08:17:32.491000+00:00,2021-08-05 09:17:57.571000+00:00,3622.0,1.0,0.5,
1154,2021-08-06 19:41:03.488000+00:00,2021-08-06 20:41:39.920000+00:00,3634.0,1.0,1.0,
1155,2021-08-07 08:33:37.008000+00:00,2021-08-07 08:53:57.318000+00:00,1218.0,1.0,1.0,
1156,2021-08-08 20:37:50.392000+00:00,2021-08-08 21:08:06.714000+00:00,1814.0,1.5,1.0,
1157,2021-08-09 19:57:10.126000+00:00,2021-08-09 20:58:06.851000+00:00,3654.0,1.5,1.0,
1158,2021-08-11 21:53:20.048000+00:00,2021-08-11 22:23:40.080000+00:00,1818.0,1.5,1.5,
1159,2021-08-12 20:33:28.391000+00:00,2021-08-12 20:43:42.916000+00:00,613.0,0.5,1.0,
1160,2021-08-13 20:29:55.656000+00:00,2021-08-13 21:00:02.135000+00:00,1804.0,1.5,1.0,
1161,2021-08-14 20:36:34.169000+00:00,2021-08-14 21:44:55.023000+00:00,610.0,1.0,1.0,
1162,2021-08-15 21:44:10.366000+00:00,2021-08-15 22:59:53.178000+00:00,1583.0,1.0,1.0,
1163,2021-08-16 21:38:52.752000+00:00,2021-08-16 22:06:30.031000+00:00,387.0,0.5,0.5,
1164,2021-08-09 22:00:00+00:00,2021-08-09 22:10:00+00:00,600.0,0.5,0.5,
1165,2021-08-17 21:46:20.031000+00:00,2021-08-17 22:16:53.206000+00:00,1831.0,1.0,1.0,
1166,2021-08-18 21:37:28.287000+00:00,2021-08-18 21:47:39.665000+00:00,610.0,0.5,0.5,
1167,2021-08-19 20:13:29.589000+00:00,2021-08-20 16:17:38.833000+00:00,3612.0,1.0,0.5,
1168,2021-08-20 19:58:14.416000+00:00,2021-08-20 20:08:27.732000+00:00,611.0,1.5,1.5,
1169,2021-08-21 18:54:56.697000+00:00,2021-08-21 21:30:49.320000+00:00,1810.0,1.0,1.0,
1170,2021-08-22 19:29:49.561000+00:00,2021-08-22 20:30:10.316000+00:00,3618.0,1.0,1.0,
1171,2021-08-23 20:43:36.634000+00:00,2021-08-23 20:53:54.257000+00:00,616.0,1.0,1.0,
1172,2021-08-23 21:19:14.413000+00:00,2021-08-23 21:59:26.023000+00:00,2409.0,1.5,1.5,
1173,2021-08-24 20:27:49.756000+00:00,2021-08-24 20:38:13.943000+00:00,622.0,1.5,1.5,
1174,2021-08-25 21:29:40.688000+00:00,2021-08-25 21:59:53.226000+00:00,1810.0,1.5,1.0,
1175,2021-08-26 21:54:01.607000+00:00,2021-08-26 22:04:18.833000+00:00,615.0,0.5,0.5,
1176,2021-08-27 20:19:10.157000+00:00,2021-08-27 20:49:39.144000+00:00,1827.0,1.5,1.5,
1177,2021-08-28 21:00:55.998000+00:00,2021-08-28 21:31:15.021000+00:00,1817.0,1.0,1.0,
1178,2021-08-29 21:56:20.609000+00:00,2021-08-29 23:58:15.453000+00:00,612.0,0.5,0.5,
1179,2021-08-30 21:20:51.681000+00:00,2021-08-30 21:31:02.899000+00:00,609.0,0.0,0.0,
1180,2021-08-31 21:36:26.081000+00:00,2021-09-01 00:19:21.746000+00:00,614.0,0.5,0.0,
1181,2021-09-01 16:03:49.500000+00:00,2021-09-01 16:10:36.608000+00:00,405.0,1.0,0.5,
1182,2021-09-01 21:35:21.906000+00:00,2021-09-01 22:05:21.906000+00:00,1800.0,1.0,1.0,
1183,2021-09-02 16:13:38.571000+00:00,2021-09-02 16:43:51.463000+00:00,1811.0,1.0,1.0,
1184,2021-09-03 21:17:02.691000+00:00,2021-09-03 22:00:15.674000+00:00,627.0,0.5,0.5,
1185,2021-09-04 21:50:40.949000+00:00,2021-09-04 22:00:40.949000+00:00,600.0,0.0,0.0,
1186,2021-09-05 20:38:09.866000+00:00,2021-09-05 21:18:13.387000+00:00,2401.0,1.0,1.0,
1187,2021-09-06 20:57:09.956000+00:00,2021-09-06 21:07:23.030000+00:00,611.0,0.5,0.5,
1188,2021-09-07 11:05:14.286000+00:00,2021-09-07 11:35:30.603000+00:00,1814.0,1.0,1.0,
1189,2021-09-07 17:08:03.311000+00:00,2021-09-07 17:26:53.970000+00:00,1121.0,1.0,1.0,
1190,2021-09-08 21:38:31.254000+00:00,2021-09-08 21:48:42.750000+00:00,610.0,1.0,1.0,
1191,2021-09-09 21:50:24.735000+00:00,2021-09-09 22:00:32.623000+00:00,606.0,0.0,0.0,
1192,2021-09-10 21:50:08.400000+00:00,2021-09-10 22:00:08.400000+00:00,600.0,0.0,0.0,
1193,2021-09-11 21:42:05.035000+00:00,2021-09-11 22:12:39.727000+00:00,1832.0,1.0,1.0,
